Address,Committed Algo Amount,Committed Algo
JRS5RXSGTMKEFL7NIUH6U3KATFAULSQPKHMG64UJNVWCD73INB3LNEWOHI,250000000,250
L7ZRJTTHJOOS7DSDQBAX4ARDTNCVGGX2X2UAAL5WQ5HNIYUTNLSRTDQDFA,250000000,250
LIMB2WVWOCF7REDYWQD5S6J2UYQNS5YLFK7YIY4L4TQMXSERR5EHJ3S2CI,250000000,250
MOPFG6IPC3DITY26VCHV6DKHESP4YJW4EKGODMNBMU6WKPBXE6ZYANNA2Y,250000000,250
MVEL567IIGREAHKF2ZDESL6VCHTKWDZD6OEBNNGGGOKX6X5VZVH3R3HVQA,250000000,250
O5PE6LKTJGZHKF2Y5QAQDPSDZ4GIAANGRVFJU2PKJHFFZ4FUWKWQI672RY,250000000,250
OWTKSLKULIQ4AC2DXUTPFLBPBF3JXQIVH5YZVPHUYI7ELIMNKDEIUBWP74,250000000,250
PLAJ4KG5XBP6IB5XJZYKIRIWS5P4XBEA2T64OAO3UBXL3SB6AHMEYZPEOY,250000000,250
PVEZJE4XBTWJRQKG5HR4IBCZCBNFJLSIDD3UAPQZPG2ISHGP7HDHEBUK5Q,250000000,250
PZLKRVQHMBFPGTDCVZ3TLNCIGYOCFZJONGJP7Z444TIYLX6BY5EK452WOY,250000000,250
QCAJ7NPGQSFSU7MOP3LOK4HK7EFIF3SXSJEAFPHBN67NX5KDHHWPHDPHLQ,250000000,250
QQ75ZKCSUIFX7KABZ66YCTRZRRO6PF67ZSSFA7G2XAGS3Z432WNYEBUENM,250000000,250
QSO7J2T6LBCDV6SBK6L54OB72IMP5VZR5EMJHEFXQXTCNPFKTBGG7EZ7TI,250000000,250
RBRRM2FN3JFYKTJDXNSX6PGMUXQE3YZR6UPURBWGSA2W6ML7N7N3FC6X5Q,250000000,250
RI3XVB65JDKS2O34OANF2TR7HWLG66P4XBMSCODQGAU5ZJWLROGGBEPONQ,250000000,250
RNTMDLFUATA4S6INKVQQVMYJ2IGJ5GKD46OSVMG2Y6ZPF7GVIY4DO2SIY4,250000000,250
RPA2ENSDE7LVDUMPY6JJJRV47TBB6Y7KKRROE32OA4RERIWU6OGCGJOPXA,250000000,250
RUDPOYVQB74AHLB5II2AFZSX4SQWI3CSEZMB7GPMZDZ3KYXA7MDCQPK6IY,250000000,250
RWHAJ7VBMLWZ3D37GVR23A3SBRPFN6WPOONTXX76CHFGLVQGKR7DAOK62E,250000000,250
RYJ5ZGW7ZEJYS7NJFFRKGP5HPL3ZC5TUWSF5ITP6WGZBMQZ5WLH5K722C4,250000000,250
SSRBOHR6JZZO7FYPJZBXLMFD6MJISHH63JBVTJHMHJ3TDA7D6OIPE5P66I,249999000,250
SVCJYGZ2BYIPUKS4JJXYA4BJCLXMRZMAO7MEOUT5P4KGJ6SOQQUVGC3XSQ,250000000,250
SYZ72QURSUTVHUM2SI3K4VFXOBW36MNLVH6K7EDUNCBLPC6JO7QQCH4HVM,250000000,250
T7PTWNJQSPLKS33NWJ77WSDIINL7IPLG6P3YJL4QPRSEYX5JCISNRD47LI,250000000,250
U25M6MM46VW25IVEQVRDQKQOGXPNVCT36WPVLJ45AFBPWX3MQCUYZDHBTI,250000000,250
UGCPEPNHU7SKQEFRDBMD54R3AVC2OMFDVYCGW6QUF7EMVR2EVCUZ5PGO3M,250000000,250
VPWTAXOU6WXDE3XLVKI75O36YFMBFQVPQYKC54FLZOI6FLPDK3KH5RCC44,250000000,250
VU54BQDKSILAZ5V7SG45QNYZQROHMIYYTLSMMXXSVJANB4FT3HXRLQU7DQ,250000000,250
W5JXNGB57NUH2BT7EOSCUFNIIJZYFPZZM2I2KDX5FLPZRNH63TNTP2H3LE,250000000,250
WJJ3OLJ2HQ5WZT2YHAOYZGCUKO3Z2FHGS4L3LWECJDGQMX4KHNNZTYEOIE,250000000,250
WRPXYLHPQIHJXDMQ6MB74WUAPXELA7NO6MA3AIMWIVOZ4JDKPTEPDB376M,250000000,250
X62SD4QBX74Q6GOMSPGWQK5MPRXLMEYNJJF7IXOHZMNGWNGX5QFSANFRLQ,250000000,250
XLTFB72TFF7TZFQ4EPWTXECYVBGECYRDJLUQEDF56D76CMHTOVII32SIHQ,250000000,250
Y25RAGQV3D2HBBKDCY2UIOIR4UYT53X5A5A2ZYV5UOSWMYCWEPYM2467ZM,250000000,250
Y6G6EPWI3IAZFGZ2LMNMTQMFVJZBQ5XUX7RXWN5NH7B6CWUW5IBUGJNYFA,250000000,250
ZVFBC5Z4TARYRVTUANM7XZZP56AZGZDWHW6XOLX4IXWRERPVKIIQ63XDRA,250000000,250
2MFT3VV5SHVJ3SJ6KFRYPFJCWW52MT3TWGLW37O4AOCNV7HADXY2U45BDM,249908238,249.91
43BJEBRWMKB6OOEQQ45S23CDXA4NBXM474SS37WOXWLOUU5OBDKWVOJPIE,249603000,249.6
N3HZ26WLNEKCAPWOVRWXOE4E6FQZSAGQASXJXT7N7MBIASU527RRJY3MQM,249516136,249.52
YCBWCIDQZQUM543QCHAQZG5P26M7BGOCJUJPJQVJH5IBG3WMC2CK7POFEQ,249326176,249.33
IAG43J4WMBTAM3CURYGO47Y7HAQOGMX7RIW74GU2FSJ2QYX5HTR37DKINQ,249284811,249.28
O3KYT2GNO6LWBBKFHEZ3CWS7QMUGQG4NUFY4QLI3VCPAWX65VBCMFN2EGU,249000000,249
SXB657FPZCJQTWRBU7OQWFIZ7WT65HZVFCYRMB2ZEF3MFJN5Y4ULLKM2Y4,248957489,248.96
VF53MQ5KZYPKP5U73PVRAW2FMIAHDWBBKQSQLJBAZ6VRS4GGEGJ2SXRPWE,248721035,248.72
B547UM2I5HVUWAAYSYPWWIJMLZSGZEFJEOSXISV6XWFNADZC4HH5JWRHNY,248594064,248.59
OX3YRE6UJ4VIHPIXOHOEIFSTVJYUP4WIOFT2LDBL3L6KYREQ2IPHHKE3N4,248459565,248.46
FN7EBQ5XKDSP4QNRZ2XBZHLXSNNJ2ZR5CD3ELYN2732JWAVDDC6PW4LL2A,248070152,248.07
77S6PKLWYT2NIVPXX7W2RCRHQCFQTDYGGCEB4UBRAH3T2P54HZUE7Y5Z7M,248027584,248.03
6OZ4UIA72NDAAMT36W47YG4EDRMXKHJRSQKHT6T3W5FTNQGBN4HWDF5LXI,248000000,248
FEYUVXJ7SA2QOXHRE55REREGZZWOKTIC23XY4SSU2A4KKHLCPMAQJYRIKI,248000000,248
RMLH2VFDS2UFOTIHQG5XDXLTMKWCVR5GH4T3ANNGIWMZUUHHPK4KYXX5CM,248000000,248
EL3IOS4EJ4TMFPANNZEQ4AZIWHIXLS7II76AGGVUDSYFKNFZEUSYUI65F4,247950426,247.95
H6SY3A5AL752MKTYKZNFIRY7U63O5U4HD7YZ3LHNDSFPEUYCOMLKIFEYAM,247821655,247.82
BRJWEO5HSZJYC2K7IFHQ3QNMHSNJEHK7SZUM5UUW53O42URBVXYHBNQLLM,247669639,247.67
QBRXA465ZBSWY2CH44KMPZ27UPG7QAXWDWJJO45FPS3YB5MHJH2PL47QM4,247654983,247.65
PRNX5DIRVEDUAIGPE6PVK3QRRVEJ2OHMR53XELNJAGDUEKCWAGQI64U6V4,247500000,247.5
ILIPHLNVAVSWI2QLZDOLXKWG3VFR24O3MES5OW4FGMCNNZZTP3F7UES5OQ,247289500,247.29
VJRWQKM3SZ27WH4I7YJAXBJSRIZVDV3RDQ6IVLSQSBK7FOWE4762XJEFLM,247233835,247.23
3WO6BPW2YWTR7MPMYF4GYEFVHS27DGEPFEXHLLOKVW7N2THCE3TVHKPX2M,247047584,247.05
J7LUDQIHLRTL66LLRFG4ZJAMBY5SYVQRKL4DTWHKUUDNA6X64WAXM7NGME,247048911,247.05
4CQL2NHAIYBVZRZ33B4ZRSA7O4VXKJFUAUXP4FGHQMQDLD3UI2AYSB5PZI,246809800,246.81
67JVDTN2ERKMV6HRVF7RKRZVO3P2VLKIPX62KDHSNBK7Q7BARV2GBUVXUQ,246784448,246.78
UZ6DDDR6KAZ53JT6OG45BD5QUDAOUCUUJBQORJEEL53QRFI4LWMSH2WOC4,246655776,246.66
PWHKLRJJMDI45NRKGU2UQSUXWYK7SIWQU6N4KWF2L4YYFSTBX45JUIXXGI,246372146,246.37
DCGRGPQ4K45MIE6J6YP5ZK7FNWYDE2BPULL537MNBBNGJWFFWFOK3TW6G4,246359294,246.36
SG7Z2P6AB6MVAT4TBQG2X7LJCCOOS5AEP4U6DBHV4ZRMYMUKAJ3QS5ZIS4,246343574,246.34
7YK2UDK3LPAORQ7E4PEHDSGBKWMBODM762VWQSNFGLHJONNK45DFZF7XJA,245932921,245.93
X3ZDXN2S2DMUY2XXLLQ6BBWLG6WTVM55UZBFJHN3MGB2L42HC67Q2UQHSM,245920110,245.92
TUYBDQR6JGNCVOISURZZI7TT3Y5E66SCSFTM4U64YJ4QKYUSK53AAKP7QI,245797661,245.8
D64KQ63AKQPIW23UXX5VSMLEFF542TDXMXQA6REL7Y5O3IKUAO5PZBFH2Y,245647396,245.65
JWFST2IAMGDGNHVQAVYZXWU24NRQZH33VABEXUDQQNKRFVQWO642KJAS5E,245180000,245.18
GLZNJUQRQHOH27KHHYEVSSZWI54QR6D4K6PVFKJOT564UHLVA5ASNHC5IQ,245081387,245.08
OO7VLL2YX5XM77HFSDTU5S2EFCORU6WWUE3OTYA5TGULAJJBNEITYZUY34,245055797,245.06
3FZRV7TLHXSPVGEW23L3KZQPQ74LMXXL62IXRY6B2SPMMUGGMQP767MEYE,245000000,245
PSXOZFIHRC6ABBUBBOFD2X6JTLQD7WWKO2RPJVUGYUHUYSEX4WFFRDDB3A,245000000,245
U5ADLDRWPIHUZ5TRRMRQG6MDYGYNSNQXABIAYCOUSQKAVO4JNB7WORA2OU,245000000,245
PBR2W6H23U2BSSRVQGWT5EKKGKXUIQLV4Q7ZRCIBQUHQ7SAXVTRDJJNT2Q,244990735,244.99
QLO7J2FY56ZOS6IO2CL6ZXJL6R35UVVGOVILE4MVVQDURZY6U4QSLE6IZM,244335984,244.34
3ZVSB7UYTH2DCEA2TRPR5CM4IPBDW2IIZOF3BYNO57DYQXYDVCYZTBM2GI,244000000,244
BNK4QG3CTNFBYVSJJBEXRQ2QSGBB3CUE6RDDFPQBKUPKUZ2UM4F4ZYFZ4Q,244000000,244
DBSYRRCFS2VWBFSA6YFVVCMBDEPXCEXAJQBZGMVNGYKYLWL6OHDE5MP4NM,244000000,244
S4IV7EDH63PAQSHE3KEMHRMXFYUMAWSIAZNADXQUPAL2RQNPHKDPT245LI,243846084,243.85
H5BMCGNWPKAUQA7J62XFZCRJJDMIRGRU3JSVM5Q3OTGHNN4EHNTXNT7USM,243815070,243.82
H6XZDOHBCJZ4UGXWNRSX6UMAY7SZOBNPILAEZYTP5NHNPD2V5UFXLQ7PVY,243295516,243.3
H2VLCEJMWLAR5AVFNPZKVYBQQSFLU5XSIQR5O4GVSOXKSRHP3WFC2EZ2IU,243000000,243
UJTCHWR3HEKL52SJ2U6O3U522PRDR73YPPQXKEJDSBJ3OMQNHNXS7R2OEY,243000000,243
WJUWCMCUO62XZZ6XNAMBKYKTCEWO7FJIU3AZTNITL7DFVYN44MM4QP2XYI,242970000,242.97
H6TTHOTK3BG4HCKZFL5AW3TT5TFTDENHFSJ6DUNIU34N6REPKALHDD5AIE,242500000,242.5
TQYNQNTEAS7FZSDNY4BBG3SNVRN5PDEW4TG6OXCA4ADJSCCJXSKNX7TJ4U,242021474,242.02
N425HRYU654SHJTHF4OW75HPNHXWEOCSGDLVWEJDTWVZZEDOVXFZS35RGI,242000000,242
Q35O5KUFNG7SMLPIOP7H54IGJ7F3R2RJIESCQBL5XKFEIXTBSYTCT7EPUM,242000000,242
JSKEWGCWIAZNCIV7QTA3RKHBHMVTOC2JXYTUWRZKYCX3ZWBOH6K3CKBNIM,241948095,241.95
OCMK4W3TLEEHUZLFT4PS2ADD3SEC3IGIR3JA5Y76WH5Z4HTUEWATR3QVVM,241650522,241.65
LQEZQPRXIZY2MW7JQQ665ZPBBL4BSGNA5QDF533AJ3NNTKON426PC6GFBM,241407891,241.41
P3PLSGQER6TJJHRGBC7UW4Z6R4SBIZFRKHIPXTE3CRQTAXBB2IDPR5452A,241376600,241.38
U25JYZONPNXYYBCS5JE5RWBIKIRFSY35RBYIU7EJMLWD6OW3BZWPSJ652U,241270841,241.27
GLOAOXFPUXSTC6EVWOY2P6ZYD2FFH42D6J2YYLAGGMVCGBXSUDHAFNFY7A,241257666,241.26
IV3FYRFUI5QLUVNACRXQACBJN4PO4U5IGEQFJFJOKADGDU7OYDCNZ6TVHY,241000000,241
SRJKKI3Y2L63PBC2VYB3XLJSNXCPVADXJNXI5IP5RLZ5J2JJDPFR5HCXQY,241000000,241
NJC2NIACUVBY3OXKYLG3E4LSA7S42RTQYFIG6BVA35YUJCQLEFDCYXJWUA,240852605,240.85
P4EBH7LYS3ZILMPX4HV6GFZFLY7U3FB7VAOJVLM66IJEDISL53IKUQMYPQ,240502941,240.5
GSGSDZLYYFFNO326QUDWRIUP4IIMDOJANLO6ABFVDOFHWM67PNMIZNR4HA,240415979,240.42
EYIOKFYDFQZGRUWVAHWAI5P4CLBSACG2O2X5ZZAGCYUFPEEXWEMXNAQ45U,240200033,240.2
YX24OXEZSRASWDDIQDS2ZMU7Q746OHEFZYOS6TD6DZME4DEWP5VEM5Y5GE,240129939,240.13
C5CZPZXY3ADDAYOR3MES5TEGB52CCWW5AVDHRQUTLZPFIF37KGDNALVXFI,240052199,240.05
AQQ7VX243JUMHUOM65CGEZVWNO3FWT7ETWCOL7YYK5P3R2NCB6RIQE2AG4,240031213,240.03
23MT74GRKDX66KMU4SQIF277SWXTRJTNZCK3ZAZW4C3JX4MQVKPTZG2SSY,240000000,240
3R43UV6ZMKUVHNARJK6D4BJH6PEQFTSNLXRUGMZ7F3DVZVND27IYOAXSKQ,240000000,240
5TWQC7J2CNQKQ3MFBVI3YWLTUIOEW4PXVT4EDLY6UGDTR3Y723DQ75FALA,240000000,240
AAVQZYOXXUUR6XGKVKJ2Y6D2SRE7LIZU3PCOTXUZZKU5HTZSPJVWG5LJOE,240000000,240
DWZPRYOLK22N7NSFWQZAAGJB56W7EF6BIALCKY5R5JWRZILUT7MRACQI7Q,240000000,240
EOLX6MDOOIPYMYZU6PFCOXI6JGZ6VQCRDIZ45MJKZVO4ICHFZJ6ERBJGYI,240000000,240
FMTFY3UBOZ26QJIJUUMKKNRDSXGWMIGE7LTHJ5K3D2CZATWBIEVUXNASVU,240000000,240
GJUAHWHV6WXBVJF4WAHDZYBHJDLGVUMGOMIQ2DITH47Z7KTVTQHDHWILJE,240000000,240
H3WTPUETG33AF2NYLW3EYHM3WL6CY64N3WPJLM7IYHAINJE4IKT7I4YDH4,240000000,240
J2QIAQS67JW4NG6AHFJU2HFGRVCWO6E6UCLLQSXUHZTCUISBEHQQ7WNR4A,240000000,240
MVT6V6FBW2B4S3GG4CDWXUCITHAZRNUPOENFYWPNAJU37B5TZPDEJICWWU,240000000,240
R23AP7T4YCP7VMYNBGQZY4YFM6RNOJNPDA3W7ZAGZLJQBXTLS32A755LQU,240000000,240
RB3M34VNH7OKYBLNXULINPVHN4D5JJSWZVHMAWYBP7EAJREUB5GZPYMKXQ,240000000,240
RSIN57F2ERVRBILIZ5C3HCO4G6QUQ5XOWP7PVUFE4XUOFHL47CDMDH6N7M,240000000,240
TSRJR6KM44WJAZ5MJNLG3WYPLOF2EENAK52B6KBD4KS7PNXAQD4T2M26MU,240000000,240
V6ZSUL6HY7PFMLKYCJ5KADWUSFLSYWKT5LYJHKWDYS23V2JJEZWQEKHXHU,240000000,240
W72C5S74FHEHCVNP5BPA7CIUH3A6GKYZVVB7VNBU5S7CQPJA23HDCCBQQM,240000000,240
YBDTMT5KJOPUPE3ESZRHVGFBGDHCWVVXKUAQQNCLSLTMWSSJE6OZSLR5FU,240000000,240
I64EVXOASHYFZ6CXN3MA7FLED2A2HBRVXUXKIVDROSKPLS4C36FL3RLWMI,239992750,239.99
INRMCWTLZR2L4Q25XLIZNIAYPT6IOM2V6CZXL6BQKJSQOSVJ2W7BVV6F7Q,239766253,239.77
UYGIZ2ZURMRL4UGYNTIWPV2I3WHFAXC2ITL3EGAOPKN56K5XBKZ6O5QNGA,239691525,239.69
7MKF2JMRNREWNJMTNHGTOEMF7G7PXTZHMPT4NFF7PIIJXY7PQFYXGMPO64,239640682,239.64
EA7XXCI4KZ3WAU3Y7MVQMHBIAG2QC6ZNT3ZMZIEN75GKVDEQ5MWAK3NAAY,239623153,239.62
TKKY3D4YKRR5BCDXZGWM6TLZGPXNJ5XHPACJRSCOOPQM4Q6VEY6KEUXVDE,239515000,239.52
PYYYWK3SUQHDS6LGFYU2JELGZTOFLESLFEN3OYD3KAQRRGQTAVD6JTYAX4,239375228,239.38
NN5XAAIGCWPRBR3PVVKZW5RVJWMWJ63SRJKRYZZYO7JEMIIK7INBEA4MUM,239228844,239.23
DV6ZHI4ZWPFIMTP2LTH54TM2X5BM4UW2JSMM74YH2V6RVPHREMU4YUXNKQ,239190482,239.19
CC7FJLWYYY7SNAHCUBPNU2L4IVXIXBW5LVMSCVV7EUHT57GABYYS2G4PBE,238887638,238.89
AYBOC5EVNVMCK6DETSP3JQ34PZGDSAVIDWEIQOGKTNGUVS22YYS3KPIVGQ,238878320,238.88
KOSUKWMWSYY2JGDPFDCRESW4X54VPGHKJIOFVZ6CDLZ6FD2YZHERZYXNOI,238850506,238.85
LXTFLMJJJLHHQ3CWYAE44QRJWGJGCWRYWENVSZO32GIISLNQYKSD225H44,238620969,238.62
K2JNH5CC6SKND5YFXQWJRN2DDBJBQ2C3DRYLN6TK6GLR5EGLF6JXJRSDQA,238470926,238.47
UPG5SD3TZEMTNDURF7WE7C6YHMGKEGLI5BPOWPQJGSRRB4JQBTUKP65D5U,238350725,238.35
PBDWWOUOXRP56HC5K47GC5OYL4B4XTMSIOZHQST5ZOQRYV275P3O2OGYEU,238316000,238.32
ZHT3AUQGDM2OMHMZ3MDS4IVKYFOKE225BQLQSZDF7FXIT2RRSTOFOJ5YYU,238000000,238
FSCJMB3E772TSRS3CLQPQMBWXFQIU2X5CZO52WCDC3CMO5LJMKMQVDCXPY,237991573,237.99
USOJRKX2IXBRCZCTHCFPJ5IJYFMLGKBXLPY6MRMIYYZWNJHGY4KXMPIZSI,237750000,237.75
NQ44R4J4RE4S3X76L3UAAHF6VTE23Z3FOGXSCHAB5LVNYJDL2RBOJ6RQAM,237594964,237.59
ZNW5D2Y5AJAVGX2SISAR6AEPTOPF2SWZ3SIZR2XUDAEYS6RPQ2EMQH5G6A,237546795,237.55
7DQRLZ44HFEN72FTMCYIKJ7JTF5MYFXUUDMZ3RSSA4G343XNDYMVXD2UUM,237533588,237.53
OZIT3HFHIWUB2F6BICZTTQIVFKZX63CUKFWXVTBFLJIHAH6MGT6NCRBIHY,237000000,237
PE4MAUTIPXFPEFIODKUDYHP7JVTEWMTY7A6CJWOXIL65J3YOIYXICCV6KQ,236965500,236.97
NWCYG33OVMFTYUHSCVM46NBUQDZIIZIDJI2MB4Q2UDH4T3DJB6EGNRK33Q,236615609,236.62
MJD2T6O244IEZQFDD6X3M6N3NPE46FD7OX7T5LZOY4WQIYOOUUDTDRKZGI,236610956,236.61
EUWBCZQSNOSQ4IA7APGDNPJBDYZN75NIZBRL63R4DCN7TDW3KTJZNSKFYQ,236225169,236.23
5B3JXRTSMLFNHMFXH46WAUCIZGQCGLTLKMRPCMPBQPZEZBYQUJR7PVYLZY,236201353,236.2
RP3VWZURC3UFLWYMXJSZUUP6SUND2PNFMO62JLGA2A3E3HZ4E6CDYI7KZY,236079701,236.08
4WQ6O37DHEF7KWMUZNYUH2KG5MDXM3GLJMU5REIYREPPYVAT67B4SUUAVA,236000000,236
ADUZSA3VU7SFK4K3RG2W4LNR4B5ZOW4CSPI3UOWWNNM5HZWXMWB6TS4444,236000000,236
VIRLVLLNNBEXQY6VZGNQCW4WSZU6NKJJELSXLSCN7KYCNPZLRHPUMU34TM,235629700,235.63
RWZHRSXKXKATXMA5FYJBQMGIF426BKP2H5EO6VY2QVJ6L6JYZEUJXDBJZI,235414795,235.41
MSAOPYKGUZ75LO4TA5EQDWQJGP5DDHE4NFK6DLSUN443YCMNJGV2CUITNE,235125456,235.13
BXJQF3OVNYHQHAZYTFI4IDLQTSUETMRW5UJGSNQMKYJQYVVJHTNISC7NMU,235033746,235.03
4CFGAOVAAOU66EUZHX6YHP2XEKGM26WO3MYPSPZPX6RGQ42V67LZ5Q23ZM,235000000,235
56AUEXIRUB2VUPEMVUUQ53KQH5NDSPBS76BSNHGF3IPLUQ7XSUAGFJEZAM,235000000,235
DYAGGPH363LCWOJJ6GHY2GZZZ6E5ZZFWK46OJHR3QH3O3JXKWPXNXY7NIA,235000000,235
JESH4PK6G7DTUDPSH3OACX3QHQURUEEAV2YEBI5ELCMUN5L5VLL2ZJVLT4,234999419,235
NYZIXIMVQXJOZOZJM3CBIMZWENAGSUSAG5P76QIFKDNAW5JIPMQYIDGC6I,235000000,235
OOEID4IHC7HKJWQZXF2BEQ5MW4AGK2V37EUK3KDF7J7FJIDRRR7E4OESI4,235000000,235
TH4T2ELC2W3UESPXJESA4J4UC3QODPVD734AZKE5WWSXWQ2GYBVXZ5OESE,235000000,235
XHZOSJSSERW256XTCAZSDXX7H356GHXC4UD5XUZZUS2LB6WKLDUPLSLL2E,235000000,235
RVLNXKZ2GDTSXYK77B4NDDECCNMU2MBUCN6DSPWS3MHE2TGOQDWLLIUB7Y,234858542,234.86
3SRTDOTYRRTLZ3NVOVZVLCKCOPYGFBIIRHR466QEFS7ZG6TWGN3PA4JFM4,234696057,234.7
FRKLW4LBO3TRFLWFPSDNYCC4W5D3KY5EGLFFS6W54A2TJHP5DSE5T2ZXNY,234552674,234.55
ZXZY63QGJLWLJ73QCVKDUMOANK5RPF5UVJTLREZFN7CV7UK5EQO7KIBXQE,234548126,234.55
5KJ5LWFGQPAU2X5ZHM472LV2DNCGSQR4IPXVQGOAVHSH7NCW3CR6LQHCMY,234540546,234.54
ZAG4GOSIZOOXB36ONKC6K4MZN7Y6HSH5FEDP4MRBDTH52QGWQAYOHXF6DI,234520000,234.52
L4BHESXZX6XI5D6HXF2LGJREGPZSOFLP7G5ODEGV2X36OHYA6W5AWQNMPU,234486962,234.49
JOQNCOG2632NB5FWLTOSASBJJXKIM7POTFKAF4JKYI5WF5SLJ2SVSWCFOI,234217472,234.22
HTENNW2RX3CCFCNJWVCQ3QDQYLQJ6OZQYNOKBRV52FYULZ5YZHWT6DYTPQ,234000000,234
PVIEPAY3R5ESV7WB4FBF4KELFFBFBZ2T66TOAWKSVU6QOHN7GJKGJBRICU,234000000,234
YRHZBTQW4FBI3NICGIVMEJWX3MBUSQ6LF3JHLK47JFBLDJ2GDMJTKV27XE,234000399,234
5BVZPALG7WYPOV2KYHHGT2DJDTGZRZGIWHCLBTMPZ3X5T3LDY2GIMNXIDY,233569140,233.57
VELXB52TBFXSZJHIOYFCOIQJC2Y25ZR2OQINVEXQ43LVAPRPJBAAURCRIA,233541000,233.54
7PERBYCL2CDO3UKB2AZGQPRH7QIUP7A46L6TO4SOVEA6BBNKDDI6OUGS7M,233258073,233.26
27VPE6Q42J7ZISYXXUS252JJQUCIOLJBPVAACUMBOC3PDCPCRQSYHHRBWY,233133193,233.13
HWY47NTZI5LJANCYCPUPKDGY4J3M34MSIQT7ULMZRBZH5UENNOIWFBYCTU,233106685,233.11
JEXGLWKZWKEOPFQ7UDZWORJXHP3F5W4TD4P7SM7QYY7UDO6LELAS4ESJ2I,233092898,233.09
CEOGO3B3ZK67HLNUE7APJAGNIZSZ6JXUQV2GTJW3LFRIS3X4XJQWGZ64Z4,232801544,232.8
FTBO2ZS65YIU3W4BGECLSMVUPGDL5RGEQGTV43PIVD3XNJ2UTKBVB4LH4M,232793620,232.79
S4Z6ZMDZI4A4AMBS5C6AWJIRVHHLQR2IF7VI7VJUBEWCRLRHDVMF2SJYOE,232741879,232.74
7S25WO36YA7V44M2LZHQSD5XXEM7DL24YZUZUQMI6Z2GJ7UR3DLWZZ7Z4A,232583895,232.58
55TDB4REJA3ZAR7UZNNPXLJM4X2HKPCCK32TMW5KEHJJXRFE3GZQZVMAOM,232089316,232.09
JK7OI5LDTOGZEBQD5UF5KDRN33WW7W5HITNYCIJWISJNORSIMVVZIK5GFA,232049917,232.05
JY3F4CABK3HJPKL36QSZFHCSFA5UVH7AD6HABKTR2A25X3NIGJABPEELBA,232012616,232.01
QRSRGR4EFOWNYJNJIBBZHYYROFZ25PUAT564T5LXXE4VL4XWW4WSZC445M,232000000,232
DUJUFMTMWPVTPM7QW3G75YYLGDDWQBXMW7FGPK6PFH56KYHA2JS6DVVDTY,231774359,231.77
BMUO5F6MQZGQU3MJFC7PURY62NZQNNRWYOLENYPR27IEIBZ6ECEYCBRIZE,231761927,231.76
WJOMVI65BDVIX5KHKSNPFRYVMYZ746BOFCOQCTU4EWVNKNMSP5UIIODYAQ,231748820,231.75
PF5T7CPBOGK4MO4VMT3EWPK5KWJ4WWBULU6NHQU2VSJWGLMMN255V4JZRQ,231577647,231.58
LWE6OF2VGAPX62NKMZUNOA2YSEMBSG4BMFV6SISHXBTY5LVLD6SWSD7VIA,231127365,231.13
N63Y7MLWBFB7E3MKB4KJZFCHJCGUKZRWZDO6YB6YYJKDD55EKNZSURGAEA,230797215,230.8
YQ5I5MRXV7XN352ZRHI7ITHPYUHGDZ3N3P3LNGKLJTZI2ZNVSNGL4VWCWU,230602245,230.6
BPJUKX2XI4OA75WR4F7UBLDR2X76CBUPEYSKM3PBDSPHGOJGNAFIRS3XMQ,230537522,230.54
PEYQCYJGOGFSBYZ4KD4XNWFY7CVACYRPFVZETUFDBORJ6HLSHMRKGYGH4I,230240162,230.24
7D7TDX6WWHW2PVUXW3NTT5AMMF3CWIVT5VAPIAJQM3OVGLJXAVLJO5JXCY,230200448,230.2
4Y6KZW6VAKDNIOHSYFP4FHCW54TI4VQWX3X24BMKA3NVCRV6NTI76YYTFY,230184086,230.18
G7QMV2SUWE5SA5DZK3M5C5HKQ2Q6JMMPDCLATPUSUVYV4WKWM3EDIB3BCE,230101762,230.1
WFMS5A56ZT5IJ5BGA55AFFPOH6BXF3Z2D2XVOT5MFIPDTHSGXXLUGPTLRM,230090732,230.09
AX26FHHTNR3TDFXA46SSDIEC2P43W4C2WW4NPI224FAB33VJUJSWWOQBUM,230000000,230
EFLJDZKKP4DVMPWDIDADLOAK2SL4FJSE7WHTFGJ2WD4SVHTBDZBUEAZBR4,230000000,230
EG2KNQDSWJKWP5BCDCSE3NIP47WCXMZJY23OCLVQ4WGIRN72K6IB5CECFE,230000000,230
GU2YJRZCDBRVDRGS5AS7YFLNVV2AHCCMOQ2PBNZO2Q4IOXROU5TWL53TFQ,230000000,230
IYKHJZHOXCEL2TUAQQZRI6W7M62JOYUIEGUSCMO3UJYEHSRLGMIAMJJSG4,230000000,230
K55AXDYEBSYN6F6CF7FBQXZXG7Y7VAAGR3TTIHEFMRUTL3QC3NFVSJX6RQ,230000000,230
KC6WC6BPNSY73KORNUQVUPEOS2GQLHQTGMMTZ7GPUIOLHYHDXPE6BXU27A,230000000,230
OIUW2UIWJNUGN7K3LTIFVWPTYR36JDQT6UYP273U45PTXKSFW2UH3MEUAM,230000000,230
SLJ4LHMX5SUH7J7AW2LJ2XFIFUL2ZX5N5G24FI2RGF4LJJD625STKUIHYY,230000000,230
U3H3GV4SKGLLMZHA2276EDMZB3HW4VUPAHOK3YN2U6YJYHTSPBFZWGPUBU,230000000,230
UIVDSLDKRJRA4O4QAFHEQJ4ZOHYBZR7NBK6YACOFF7C2GRAEJG335Q5K7M,230000000,230
